"","Strength","Cement","BlastFurn","FlyAsh","Water","Superplast","CourseAgg","FineAge","Age"
"57",14.0139691004983,12.1517613890842,0,0,94.9683467820278,0,932,594,5.89989735358249
"58",4.61581480057941,9.40674446785691,0,0,82.6092542525895,0,978.4,825.5,1.09861228866811
"59",15.9585823916574,10.6871742653605,0,0,94.9683467820278,0,932,670,5.19295685089021
"60",11.9200647701689,10.9708611611726,0,0,94.9683467820278,0,932,594,3.3322045101752
"61",16.6612149740096,10.6871742653605,0,0,94.9683467820278,0,932,670,5.59842195899838
"62",16.1199865041225,10.2737729952871,0,0,94.9683467820278,0,932,670,5.59842195899838
"63",4.91656352740644,10.7486141658412,0,0,82.6092542525895,0,971,850.6,1.09861228866811
"64",15.8983214733144,9.27975395707363,0,0,94.9683467820278,0,932,670,5.59842195899838
"65",15.4873617961467,10.2737729952871,0,0,94.9683467820278,0,932,670,5.19295685089021
"66",16.7983827326319,11.061097759844,0,0,94.9683467820278,0,932,670,5.59842195899838
"67",14.6275416184103,8.42601376143143,0,0,82.6092542525895,0,1047,806.9,5.88610403145016
"68",11.2319243373523,10.9708611611726,0,0,94.9683467820278,0,932,594,1.94591014905531
"69",13.7726390554223,9.27975395707363,0,0,94.9683467820278,0,932,670,3.3322045101752
"70",20.020961254125,12.2233787511616,0,0,66.1084829854676,0,1120,800,3.3322045101752
"71",12.2579681770012,11.3510002348749,0,0,74.8655629733171,3.5290605045152,926.1,756.7,1.09861228866811
"72",10.8498719114609,10.7820016086102,0,0,76.7925964249413,3.23658717915862,1046.9,611.8,1.09861228866811
"73",12.0136650987132,11.7744307225445,0,0,68.8627040347922,4.53332267590562,852.1,887.1,1.09861228866811
"74",12.7144538124521,11.7744307225445,0,0,68.0942911596286,4.8053765315613,936,803.7,1.09861228866811
"75",10.9019519556294,11.3597347485309,0,0,58.8475790729814,5.35818585261979,852.1,992.6,1.09861228866811
"76",13.0681192228386,12.1517613890842,0,0,78.7785177658317,3.29751819414745,852.1,781.5,1.09861228866811
"77",13.6225199453172,12.1082100149688,0,0,63.0645724769242,6.19945983704558,852.1,840.5,1.09861228866811
"78",12.0136650987132,11.7744307225445,0,0,68.8627040347922,4.53332267590562,852.1,887.1,1.09861228866811
"79",10.6664415310438,11.4767124911745,0,0,70.4659436018646,3.87873999899443,852.1,925.7,1.09861228866811
"80",13.8721799787914,12.5403383881266,0,0,64.5538036303295,5.83929086188162,852.1,893.7,1.09861228866811
"81",12.0136650987132,11.7744307225445,0,0,68.8627040347922,4.53332267590562,852.1,887.1,1.09861228866811
"82",9.88618172402649,10.837027355396,0,0,69.6654565266818,4.2225661967606,852.1,880.4,1.09861228866811
"83",13.826986960431,11.58715835496,0,0,66.6247119977753,3.76089644332971,946.8,852.1,1.09861228866811
"84",12.4754225547502,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,1.09861228866811
"85",10.719034884364,10.8854142369426,0,0,79.7316122183202,3.56592295877302,942.7,659.9,1.09861228866811
"86",10.7976469979916,11.3988109934296,0,0,69.0088292780811,4.45141821717269,1134.3,605,1.09861228866811
"87",12.4754225547502,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,1.09861228866811
"88",9.66470919730202,10.5000919296832,0,0,65.6282403734116,3.72637395343329,1004.6,803.7,1.09861228866811
"89",12.4754225547502,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,1.09861228866811
"90",13.416213473809,11.8835165695251,0,0,80.5061380619021,3.70896398177374,884.9,707.9,1.09861228866811
"91",13.7136178606299,11.4877218175305,0,0,66.0715716989774,5.20547167381938,944.7,755.8,1.09861228866811
"92",12.4754225547502,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,1.09861228866811
"93",9.58091033770222,11.0224026921586,0,0,76.5790735142804,3.41560616696966,944.7,755.8,1.09861228866811
"94",14.9534449069473,11.3510002348749,0,0,74.8655629733171,3.5290605045152,926.1,756.7,1.94591014905531
"95",14.2083800144727,10.7820016086102,0,0,76.7925964249413,3.23658717915862,1046.9,611.8,1.94591014905531
"96",15.5928174777811,11.7744307225445,0,0,68.8627040347922,4.53332267590562,852.1,887.1,1.94591014905531
"97",15.0826179100343,11.7744307225445,0,0,68.0942911596286,4.8053765315613,936,803.7,1.94591014905531
"98",14.8452873178703,11.3597347485309,0,0,58.8475790729814,5.35818585261979,852.1,992.6,1.94591014905531
"99",16.9068279633277,12.1517613890842,0,0,78.7785177658317,3.29751819414745,852.1,781.5,1.94591014905531
"100",16.7661692132908,12.1082100149688,0,0,63.0645724769242,6.19945983704558,852.1,840.5,1.94591014905531
"101",15.5928174777811,11.7744307225445,0,0,68.8627040347922,4.53332267590562,852.1,887.1,1.94591014905531
"102",12.3790533088069,11.4767124911745,0,0,70.4659436018646,3.87873999899443,852.1,925.7,1.94591014905531
"103",15.1040821842536,12.5403383881266,0,0,64.5538036303295,5.83929086188162,852.1,893.7,1.94591014905531
"104",15.5928174777811,11.7744307225445,0,0,68.8627040347922,4.53332267590562,852.1,887.1,1.94591014905531
"105",12.0136650987132,10.837027355396,0,0,69.6654565266818,4.2225661967606,852.1,880.4,1.94591014905531
"106",16.6045348973386,11.58715835496,0,0,66.6247119977753,3.76089644332971,946.8,852.1,1.94591014905531
"107",16.9668932562661,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,1.94591014905531
"108",15.7188001046754,10.8854142369426,0,0,79.7316122183202,3.56592295877302,942.7,659.9,1.94591014905531
"109",15.1469558912871,11.3988109934296,0,0,69.0088292780811,4.45141821717269,1134.3,605,1.94591014905531
"110",16.9668932562661,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,1.94591014905531
"111",13.1148469431604,10.5000919296832,0,0,65.6282403734116,3.72637395343329,1004.6,803.7,1.94591014905531
"112",16.9668932562661,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,1.94591014905531
"113",17.0068651674833,11.8835165695251,0,0,80.5061380619021,3.70896398177374,884.9,707.9,1.94591014905531
"114",17.5978068069338,11.4877218175305,0,0,66.0715716989774,5.20547167381938,944.7,755.8,1.94591014905531
"115",9.24145665026588,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,1.94591014905531
"116",12.4272928433626,11.0224026921586,0,0,76.5790735142804,3.41560616696966,944.7,755.8,1.94591014905531
"117",17.9864225059798,11.3510002348749,0,0,74.8655629733171,3.5290605045152,926.1,756.7,3.3322045101752
"118",17.7363590821172,10.7820016086102,0,0,76.7925964249413,3.23658717915862,1046.9,611.8,3.3322045101752
"119",17.8315961498106,11.7744307225445,0,0,68.8627040347922,4.53332267590562,852.1,887.1,3.3322045101752
"120",18.1231529053557,11.7744307225445,0,0,68.0942911596286,4.8053765315613,936,803.7,3.3322045101752
"121",17.1264402682836,11.3597347485309,0,0,58.8475790729814,5.35818585261979,852.1,992.6,3.3322045101752
"122",19.3469677232886,12.1517613890842,0,0,78.7785177658317,3.29751819414745,852.1,781.5,3.3322045101752
"123",19.0874579586428,12.1082100149688,0,0,63.0645724769242,6.19945983704558,852.1,840.5,3.3322045101752
"124",17.8315961498106,11.7744307225445,0,0,68.8627040347922,4.53332267590562,852.1,887.1,3.3322045101752
"125",15.9066415121825,11.4767124911745,0,0,70.4659436018646,3.87873999899443,852.1,925.7,3.3322045101752
"126",17.0667163219964,12.5403383881266,0,0,64.5538036303295,5.83929086188162,852.1,893.7,3.3322045101752
"127",17.8315961498106,11.7744307225445,0,0,68.8627040347922,4.53332267590562,852.1,887.1,3.3322045101752
"128",16.8867774079066,10.837027355396,0,0,69.6654565266818,4.2225661967606,852.1,880.4,3.3322045101752
"129",19.3838661323847,11.58715835496,0,0,66.6247119977753,3.76089644332971,946.8,852.1,3.3322045101752
"130",19.895999913487,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,3.3322045101752
"131",20.5071836083185,10.8854142369426,0,0,79.7316122183202,3.56592295877302,942.7,659.9,3.3322045101752
"132",16.2167728991782,11.3988109934296,0,0,69.0088292780811,4.45141821717269,1134.3,605,3.3322045101752
"133",19.895999913487,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,3.3322045101752
"134",19.2360123154107,10.5000919296832,0,0,65.6282403734116,3.72637395343329,1004.6,803.7,3.3322045101752
"135",19.895999913487,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,3.3322045101752
"136",18.919482291646,11.8835165695251,0,0,80.5061380619021,3.70896398177374,884.9,707.9,3.3322045101752
"137",20.4715438674642,11.4877218175305,0,0,66.0715716989774,5.20547167381938,944.7,755.8,3.3322045101752
"138",19.895999913487,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,3.3322045101752
"139",15.7397380458695,11.0224026921586,0,0,76.5790735142804,3.41560616696966,944.7,755.8,3.3322045101752
"140",18.4289947255415,11.3510002348749,0,0,74.8655629733171,3.5290605045152,926.1,756.7,4.02535169073515
"141",18.712929205964,10.7820016086102,0,0,76.7925964249413,3.23658717915862,1046.9,611.8,4.02535169073515
"142",18.5996737540439,11.7744307225445,0,0,68.8627040347922,4.53332267590562,852.1,887.1,4.02535169073515
"143",18.712929205964,11.7744307225445,0,0,68.0942911596286,4.8053765315613,936,803.7,4.02535169073515
"144",17.8141269050974,11.3597347485309,0,0,58.8475790729814,5.35818585261979,852.1,992.6,4.02535169073515
"145",20.0769472471667,12.1517613890842,0,0,78.7785177658317,3.29751819414745,852.1,781.5,4.02535169073515
"146",19.5310308374549,12.1082100149688,0,0,63.0645724769242,6.19945983704558,852.1,840.5,4.02535169073515
"147",18.5996737540439,11.7744307225445,0,0,68.8627040347922,4.53332267590562,852.1,887.1,4.02535169073515
"148",16.826538858892,11.4767124911745,0,0,70.4659436018646,3.87873999899443,852.1,925.7,4.02535169073515
"149",17.5410236604159,12.5403383881266,0,0,64.5538036303295,5.83929086188162,852.1,893.7,4.02535169073515
"150",18.5996737540439,11.7744307225445,0,0,68.8627040347922,4.53332267590562,852.1,887.1,4.02535169073515
"151",18.938191305408,10.837027355396,0,0,69.6654565266818,4.2225661967606,852.1,880.4,4.02535169073515
"152",20.3286005408286,11.58715835496,0,0,66.6247119977753,3.76089644332971,946.8,852.1,4.02535169073515
"153",20.9670797565063,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,4.02535169073515
"154",21.472801372228,10.8854142369426,0,0,79.7316122183202,3.56592295877302,942.7,659.9,4.02535169073515
"155",16.7661692132908,11.3988109934296,0,0,69.0088292780811,4.45141821717269,1134.3,605,4.02535169073515
"156",20.9670797565063,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,4.02535169073515
"157",20.2012176521678,10.5000919296832,0,0,65.6282403734116,3.72637395343329,1004.6,803.7,4.02535169073515
"158",20.9670797565063,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,4.02535169073515
"159",19.968499894321,11.8835165695251,0,0,80.5061380619021,3.70896398177374,884.9,707.9,4.02535169073515
"160",21.3340332061214,11.4877218175305,0,0,66.0715716989774,5.20547167381938,944.7,755.8,4.02535169073515
"161",20.9670797565063,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,4.02535169073515
"162",17.7538749388305,11.0224026921586,0,0,76.5790735142804,3.41560616696966,944.7,755.8,4.02535169073515
"163",18.712929205964,11.3510002348749,0,0,74.8655629733171,3.5290605045152,926.1,756.7,4.51085950651685
"164",19.0315670781569,10.7820016086102,0,0,76.7925964249413,3.23658717915862,1046.9,611.8,4.51085950651685
"165",18.769399825176,11.7744307225445,0,0,68.8627040347922,4.53332267590562,852.1,887.1,4.51085950651685
"166",19.0502085397879,11.7744307225445,0,0,68.0942911596286,4.8053765315613,936,803.7,4.51085950651685
"167",18.2573437456258,11.3597347485309,0,0,58.8475790729814,5.35818585261979,852.1,992.6,4.51085950651685
"168",20.4162265433431,12.1517613890842,0,0,78.7785177658317,3.29751819414745,852.1,781.5,4.51085950651685
"169",19.7869441469779,12.1082100149688,0,0,63.0645724769242,6.19945983704558,852.1,840.5,4.51085950651685
"170",18.769399825176,11.7744307225445,0,0,68.8627040347922,4.53332267590562,852.1,887.1,4.51085950651685
"171",17.3048582115678,11.4767124911745,0,0,70.4659436018646,3.87873999899443,852.1,925.7,4.51085950651685
"172",17.6193160687409,12.5403383881266,0,0,64.5538036303295,5.83929086188162,852.1,893.7,4.51085950651685
"173",18.769399825176,11.7744307225445,0,0,68.8627040347922,4.53332267590562,852.1,887.1,4.51085950651685
"174",19.3100260695771,10.837027355396,0,0,69.6654565266818,4.2225661967606,852.1,880.4,4.51085950651685
"175",20.649362512319,11.58715835496,0,0,66.6247119977753,3.76089644332971,946.8,852.1,4.51085950651685
"176",21.3166479439745,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,4.51085950651685
"177",17.0866383916089,11.3988109934296,0,0,69.0088292780811,4.45141821717269,1134.3,605,4.51085950651685
"178",21.3166479439745,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,4.51085950651685
"179",20.8791245862027,10.5000919296832,0,0,65.6282403734116,3.72637395343329,1004.6,803.7,4.51085950651685
"180",21.3166479439745,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,4.51085950651685
"181",20.2568962151743,11.8835165695251,0,0,80.5061380619021,3.70896398177374,884.9,707.9,4.51085950651685
"182",21.8858206183186,11.4877218175305,0,0,66.0715716989774,5.20547167381938,944.7,755.8,4.51085950651685
"183",21.3166479439745,11.250082279199,0,0,72.9983039476967,3.79503133267516,944.7,755.8,4.51085950651685
"184",19.2545321158347,11.0224026921586,0,0,76.5790735142804,3.41560616696966,944.7,755.8,4.51085950651685
"185",5.57892550065774,9.73658864711866,1.54238486183784,96.7,81.6645034418238,2.22554990680214,967.1,870.3,1.09861228866811
"186",9.67863551241637,9.73658864711866,1.54238486183784,96.7,81.6645034418238,2.22554990680214,967.1,870.3,2.63905732961526
"187",9.80069969306542,9.73658864711866,1.54238486183784,96.7,81.6645034418238,2.22554990680214,967.1,870.3,3.3322045101752
"188",11.0186095747105,9.73658864711866,1.54238486183784,96.7,81.6645034418238,2.22554990680214,967.1,870.3,4.02535169073515
"189",13.7386067625909,9.73658864711866,1.54238486183784,96.7,81.6645034418238,2.22554990680214,967.1,870.3,4.60517018598809
"190",5.11860376929414,9.88465955080874,1.53943835522586,94.6,84.6645358886227,2.25568009906579,947,852.2,1.09861228866811
"191",9.02278233252457,9.88465955080874,1.53943835522586,94.6,84.6645358886227,2.25568009906579,947,852.2,2.63905732961526
"192",9.22429951187683,9.88465955080874,1.53943835522586,94.6,84.6645358886227,2.25568009906579,947,852.2,3.3322045101752
"193",10.5502062171607,9.88465955080874,1.53943835522586,94.6,84.6645358886227,2.25568009906579,947,852.2,4.02535169073515
"194",12.2967915529978,9.88465955080874,1.53943835522586,94.6,84.6645358886227,2.25568009906579,947,852.2,4.60517018598809
"195",5.90079727881226,9.34971232418742,1.54752285789356,100.5,73.2503441527719,3.00105118544421,1006.4,905.9,1.09861228866811
"196",9.8283208320559,9.34971232418742,1.54752285789356,100.5,73.2503441527719,3.00105118544421,1006.4,905.9,2.63905732961526
"197",10.0286323005504,9.34971232418742,1.54752285789356,100.5,73.2503441527719,3.00105118544421,1006.4,905.9,3.3322045101752
"198",12.1508296842232,9.34971232418742,1.54752285789356,100.5,73.2503441527719,3.00105118544421,1006.4,905.9,4.02535169073515
"199",12.9602685465326,9.34971232418742,1.54752285789356,100.5,73.2503441527719,3.00105118544421,1006.4,905.9,4.60517018598809
"200",6.80946025791641,9.29026040923704,1.57619750337135,125.4,71.987991384012,3.06730881347512,1090,804,1.09861228866811
"201",8.70679651202175,9.29026040923704,1.57619750337135,125.4,71.987991384012,3.06730881347512,1090,804,2.63905732961526
"202",10.2131873993932,9.29026040923704,1.57619750337135,125.4,71.987991384012,3.06730881347512,1090,804,3.3322045101752
"203",12.4850353950283,9.29026040923704,1.57619750337135,125.4,71.987991384012,3.06730881347512,1090,804,4.02535169073515
"204",13.7067980072142,9.29026040923704,1.57619750337135,125.4,71.987991384012,3.06730881347512,1090,804,4.60517018598809
"205",5.90808887828472,9.59748837415671,1.57229404342529,121.6,78.4955750996412,2.56461801928996,1057.6,779.3,1.09861228866811
"206",8.66536569372905,9.59748837415671,1.57229404342529,121.6,78.4955750996412,2.56461801928996,1057.6,779.3,2.63905732961526
"207",9.80346380196589,9.59748837415671,1.57229404342529,121.6,78.4955750996412,2.56461801928996,1057.6,779.3,3.3322045101752
"208",12.2093372338723,9.59748837415671,1.57229404342529,121.6,78.4955750996412,2.56461801928996,1057.6,779.3,4.02535169073515
"209",13.4874858930123,9.59748837415671,1.57229404342529,121.6,78.4955750996412,2.56461801928996,1057.6,779.3,4.60517018598809
"210",4.9803889017601,9.8359571921397,1.56878165566729,118.3,83.8299884735759,2.25568009906579,1029.4,758.6,1.09861228866811
"211",8.41441132618172,9.8359571921397,1.56878165566729,118.3,83.8299884735759,2.25568009906579,1029.4,758.6,2.63905732961526
"212",9.68698583363025,9.8359571921397,1.56878165566729,118.3,83.8299884735759,2.25568009906579,1029.4,758.6,3.3322045101752
"213",11.5513338044052,9.8359571921397,1.56878165566729,118.3,83.8299884735759,2.25568009906579,1029.4,758.6,4.02535169073515
"214",12.4850353950283,9.8359571921397,1.56878165566729,118.3,83.8299884735759,2.25568009906579,1029.4,758.6,4.60517018598809
"215",4.74702141141164,9.28426050771567,1.57599566842482,125.2,71.9156932648302,3.49173013963546,1088.1,802.6,1.09861228866811
"216",9.18993105449833,9.28426050771567,1.57599566842482,125.2,71.9156932648302,3.49173013963546,1088.1,802.6,2.63905732961526
"217",10.7636224462811,9.28426050771567,1.57599566842482,125.2,71.9156932648302,3.49173013963546,1088.1,802.6,3.3322045101752
"218",13.2451640483219,9.28426050771567,1.57599566842482,125.2,71.9156932648302,3.49173013963546,1088.1,802.6,4.02535169073515
"219",13.6658364457266,9.28426050771567,1.57599566842482,125.2,71.9156932648302,3.49173013963546,1088.1,802.6,4.60517018598809
"220",5.26657139338587,8.90093238240584,1.60864987807023,163.3,77.1481439064034,2.22554990680214,1058.6,780.1,1.09861228866811
"221",9.96303044157782,8.90093238240584,1.60864987807023,163.3,77.1481439064034,2.22554990680214,1058.6,780.1,2.63905732961526
"222",8.84801597069432,8.90093238240584,1.60864987807023,163.3,77.1481439064034,2.22554990680214,1058.6,780.1,3.3322045101752
"223",10.8054900259969,8.90093238240584,1.60864987807023,163.3,77.1481439064034,2.22554990680214,1058.6,780.1,4.02535169073515
"224",12.0480419367516,8.90093238240584,1.60864987807023,163.3,77.1481439064034,2.22554990680214,1058.6,780.1,4.60517018598809
"225",4.02749470887151,8.9325901136561,1.60901491405661,163.8,57.017695722277,2.56461801928996,1058.7,780.1,1.09861228866811
"226",7.71744937322043,8.9325901136561,1.60901491405661,163.8,57.017695722277,2.56461801928996,1058.7,780.1,2.63905732961526
"227",9.62006808645521,8.9325901136561,1.60901491405661,163.8,57.017695722277,2.56461801928996,1058.7,780.1,3.3322045101752
"228",11.8780515350768,8.9325901136561,1.60901491405661,163.8,57.017695722277,2.56461801928996,1058.7,780.1,4.02535169073515
"229",13.4000886183077,8.9325901136561,1.60901491405661,163.8,57.017695722277,2.56461801928996,1058.7,780.1,4.60517018598809
"230",7.77420844628235,9.61944577474812,1.32615726037125,24.5,78.9905607176533,2.86345800595984,1065.8,785.4,1.09861228866811
"231",11.2600184434815,9.61944577474812,1.32615726037125,24.5,78.9905607176533,2.86345800595984,1065.8,785.4,2.63905732961526
"232",14.8474550944263,9.61944577474812,1.32615726037125,24.5,78.9905607176533,2.86345800595984,1065.8,785.4,3.3322045101752
"233",15.9211952649623,9.61944577474812,1.32615726037125,24.5,78.9905607176533,2.86345800595984,1065.8,785.4,4.02535169073515
"234",16.5639772615643,9.61944577474812,1.32615726037125,24.5,78.9905607176533,2.86345800595984,1065.8,785.4,4.60517018598809
"235",6.16398662694332,9.6208137401295,1.32615726037125,24.5,78.9905607176533,2.81597065622145,1066,785.5,1.09861228866811
"236",7.72376722555649,9.6208137401295,1.32615726037125,24.5,78.9905607176533,2.81597065622145,1066,785.5,2.63905732961526
"237",13.6293648283493,9.6208137401295,1.32615726037125,24.5,78.9905607176533,2.81597065622145,1066,785.5,3.3322045101752
"238",15.1533806612228,9.6208137401295,1.32615726037125,24.5,78.9905607176533,2.81597065622145,1066,785.5,4.02535169073515
"239",15.7543846194677,9.6208137401295,1.32615726037125,24.5,78.9905607176533,2.81597065622145,1066,785.5,4.60517018598809
"240",6.22797867361051,9.83208492159495,1.56867336124168,118.2,83.7255264145517,2.66811746391182,1028.1,757.6,1.09861228866811
"241",9.07484151987282,9.83208492159495,1.56867336124168,118.2,83.7255264145517,2.66811746391182,1028.1,757.6,2.63905732961526
"242",9.70367420619026,9.83208492159495,1.56867336124168,118.2,83.7255264145517,2.66811746391182,1028.1,757.6,3.3322045101752
"243",11.5035001753501,9.83208492159495,1.56867336124168,118.2,83.7255264145517,2.66811746391182,1028.1,757.6,4.02535169073515
"244",13.7726390554223,9.83208492159495,1.56867336124168,118.2,83.7255264145517,2.66811746391182,1028.1,757.6,4.60517018598809
"245",8.36915946913441,9.93901225106785,1.53872500353188,94.1,80.7521930773503,2.88688661024538,949.9,847,1.09861228866811
"246",10.0204454997144,9.93901225106785,1.53872500353188,94.1,80.7521930773503,2.88688661024538,949.9,847,2.63905732961526
"247",11.2191407963395,9.93901225106785,1.53872500353188,94.1,80.7521930773503,2.88688661024538,949.9,847,3.3322045101752
"248",13.4828944211851,9.93901225106785,1.53872500353188,94.1,80.7521930773503,2.88688661024538,949.9,847,4.02535169073515
"249",14.5398987050322,9.93901225106785,1.53872500353188,94.1,80.7521930773503,2.88688661024538,949.9,847,4.60517018598809
"250",6.38996623234442,10.0854408413629,1.54099162547491,95.7,80.9980636531706,2.5112391934501,956.9,861.2,1.09861228866811
"251",9.80899068802262,10.0854408413629,1.54099162547491,95.7,80.9980636531706,2.5112391934501,956.9,861.2,2.63905732961526
"252",10.959074346605,10.0854408413629,1.54099162547491,95.7,80.9980636531706,2.5112391934501,956.9,861.2,3.3322045101752
"253",13.1917331774758,10.0854408413629,1.54099162547491,95.7,80.9980636531706,2.5112391934501,956.9,861.2,4.02535169073515
"254",14.1080220640657,10.0854408413629,1.54099162547491,95.7,80.9980636531706,2.5112391934501,956.9,861.2,4.60517018598809
"255",6.29162676812238,9.60299011448293,1.54739070677538,100.4,70.9741823089094,3.25704376690555,1007.8,903.6,1.09861228866811
